RCD,Molecule,Name,PubChem_CID,PMID,Remark,Latest_update,Data_source
Ferroptosis,Cetuximab,Cetuximab,_NA_,34775496,PubChem SID is 495888.,05/05/2022,FerrDb team
Ferroptosis,Elesclomol,Elesclomol,300471,34390123,_NA_,05/05/2022,FerrDb team
Ferroptosis,a2,"(6R,6aR,9S,11bS,14R)-4,4-Dimethyl-8-methylene-7,11,12-trioxododecahydro-1H-6,11b-(epoxymethano)-6a,9-methanocyclohepta[a]naphthalen-14-yl valinate",_NA_,34221865,A new JDA derivative.,05/05/2022,FerrDb team
Ferroptosis,Honokiol,Honokiol,72303,34249443,_NA_,05/05/2022,FerrDb team
Ferroptosis,Herceptin,Herceptin,_NA_,34935058,A chemotherapeutic agent that targets HER2.,05/05/2022,FerrDb team
Ferroptosis,Atractylodin,Atractylodin,5321047,34790741,_NA_,05/05/2022,FerrDb team
Ferroptosis,FIN56,"N2,N7-dicyclohexyl-9-(hydroxyimino)-9H-fluorene-2,7-disulfonamide",118986699,34716292,_NA_,05/07/2022,FerrDb team
Ferroptosis,Di-(2-ethylhexyl) phthalate,Bis(2-ethylhexyl) phthalate,8343,34863575,_NA_,05/11/2022,FerrDb team
Ferroptosis,Sev,sevoflurane,5206,34734006,_NA_,05/11/2022,FerrDb team
Ferroptosis,"robustaflavone 7,5′'-dimethyl ether","robustaflavone 7,5′'-dimethyl ether",_NA_,34875389,_NA_,05/11/2022,FerrDb team
Ferroptosis,DNMT-1,DNA (cytosine-5)-methyltransferase 1,_NA_,34588431,PubChem SID is 160755578.,05/11/2022,FerrDb team
Ferroptosis,Brucine,Brucine,442021,34112960,_NA_,05/11/2022,FerrDb team
Ferroptosis,DHA,Dihydroartemisinin,3000518,34924133,_NA_,05/15/2022,FerrDb team
Ferroptosis,AF,Auranofin,138402869,33812801,The induction of lipid peroxidation and consequently ferroptosis was limited to the p53 R273H expressing cells.,05/15/2022,FerrDb team
Ferroptosis,BBR,Berberine,2353,34864819,_NA_,05/16/2022,FerrDb team
Ferroptosis,SFN,Sulforaphane,5350,35008240,_NA_,05/16/2022,FerrDb team
Ferroptosis,APR-246,Prima-1met,52918385,33406814,_NA_,05/16/2022,FerrDb team
Ferroptosis,fructose,fructose,5984,33404569,_NA_,05/24/2022,FerrDb team
Ferroptosis,ZZW-115,ZZW-115,25010688,34599149,_NA_,05/24/2022,FerrDb team
Ferroptosis,Cis,Cisplatin,5702198,34970416,Combined Treatment with UA and Cis Synergistically Increases Ferroptosis of OS Cells.,05/24/2022,FerrDb team
Ferroptosis,UA,Ursolic acid,64945,34970416,Combined Treatment with UA and Cis Synergistically Increases Ferroptosis of OS Cells.,05/24/2022,FerrDb team
Ferroptosis,AA,Arachidonic acid,444899,35216678,_NA_,09/03/2022,FerrDb team
Ferroptosis,Palmitoleic acid,Palmitoleic acid,445638,35216678,_NA_,09/03/2022,FerrDb team
Ferroptosis,Oleic acid,Oleic acid,445639,35216678,_NA_,09/03/2022,FerrDb team
Ferroptosis,Thrombin,Thrombin,65045,35197442,_NA_,09/03/2022,FerrDb team
Ferroptosis,Dexamethasone,Dexamethasone,5743,35108055,Dexamethasone sensitizes to erastin-induced ferroptosis but not to RSL3-induced ferroptosis.,09/03/2022,FerrDb team
Ferroptosis,Pra,Pranoprofen,4888,35013936,_NA_,09/03/2022,FerrDb team
Ferroptosis,Dox,Doxorubicin,31703,35093381,_NA_,09/21/2022,FerrDb team
Ferroptosis,AC,Abivertinib,72734520,35063650,_NA_,09/21/2022,FerrDb team
Ferroptosis,MeHg,MeHg,56312855,35439497,_NA_,09/29/2022,FerrDb team
Ferroptosis,T0901317,"N-(2,2,2-Trifluoroethyl)-N-{4-[2,2,2-trifluoro-1-hydroxy-1-(trifluoromethyl)ethyl]phenyl}benzenesulfonamide",447912,35081722,"This study discovered that co-treatment of LXRS agonist T0901317 and ferroptosis inducers (FINs) significantly inhibited the proliferation of cancer cells, this inhibition effect could be reversed by specific inhibitors of ferroptosis and accompanied by elevated lipid peroxides.",09/29/2022,FerrDb team
Ferroptosis,AS,Arsenic,5359596,35525119,_NA_,09/29/2022,FerrDb team
Ferroptosis,Alloimperatorin,Alloimperatorin,69502,35263194,_NA_,09/29/2022,FerrDb team
Ferroptosis,HOCI,Hypochlorous acid,24341,35178161,_NA_,09/29/2022,FerrDb team
Ferroptosis,Cisplatin,Cisplatin,5702198,35563172,_NA_,09/28/2022,FerrDb team
Ferroptosis,H2O2,Hydrogen peroxide,784,35779691,_NA_,09/29/2022,FerrDb team
Ferroptosis,AUR,Auranofin,24199313,35008976,_NA_,10/04/2022,FerrDb team
Ferroptosis,EC,Ethyl carbamate,5641,35623314,_NA_,10/04/2022,FerrDb team
Ferroptosis,ART,Artemisinin,68827,35228063,_NA_,10/05/2022,FerrDb team
Ferroptosis,ART,Artesunate,136245570,35177209,_NA_,10/05/2022,FerrDb team
Ferroptosis,DHA,Dihydroartemisinin,3000518,35569552,_NA_,10/05/2022,FerrDb team
Ferroptosis,DET,Deoxyelephantopin,6325056,35231572,_NA_,10/05/2022,FerrDb team
Ferroptosis,Hg,Mercury ,23931,34905050,_NA_,10/12/2022,FerrDb team
Ferroptosis,ATO,Arsenic trioxide,14888,35195477,_NA_,10/12/2022,FerrDb team
Ferroptosis,UA,Uric Acid,1175,35480874,_NA_,10/12/2022,FerrDb team
Ferroptosis,NaIO3,Sodium iodate,23675764,35251467,_NA_,10/18/2022,FerrDb team
Ferroptosis,LBP,Lycium barbarum polysaccharide,134223164,35403384,_NA_,10/18/2022,FerrDb team
Ferroptosis,Sevoflurane,Sevoflurane,5206,35275882,_NA_,10/22/2022,FerrDb team
Ferroptosis,SAG,Sanguinarine,5154,35176976,_NA_,10/22/2022,FerrDb team
Ferroptosis,Triptolide,Triptolide,107985,35757509,_NA_,10/22/2022,FerrDb team
Ferroptosis,Benzene,Benzene,241,35661779,_NA_,10/22/2022,FerrDb team
Ferroptosis,Lys,Lysionotin,160921,35993016,_NA_,10/22/2022,FerrDb team
Ferroptosis,NPD4928,"N-(2-(5-Methoxy-1H-indol-3-yl)ethyl)-2-((3,4,8,8-tetramethyl-2-oxo-9,10-dihydro-2H,8H-pyrano[2,3-f]chromen-5-yl)oxy)acetamide",16406972,35128925,_NA_,10/31/2022,FerrDb team
Ferroptosis,6-TG,6-Thioguanine,2723601,35278883,_NA_,10/31/2022,FerrDb team
Ferroptosis,DHA,Dihydroartemisinin,3000518,35122867,_NA_,10/31/2022,FerrDb team
Ferroptosis,ATO,Arsenic trioxide,14888,35598199,_NA_,10/31/2022,FerrDb team
Ferroptosis,tRF-22-8BWS7K092,tRF-22-8BWS7K092,_NA_,35299002,Alveolar macrophage-derived exosomal.,10/31/2022,FerrDb team
Ferroptosis,UA,Ursolic acid,64945,35714823,_NA_,11/01/2022,FerrDb team
Ferroptosis,DEHP,Di(2-ethylhexyl) phthalate,8343,35500696,_NA_,11/01/2022,FerrDb team
Ferroptosis,DHA,Dihydroartemisinin,3000518,35248719,_NA_,11/01/2022,FerrDb team
Ferroptosis,PAT,Patulin,4696,35543324,_NA_,11/10/2022,FerrDb team
Ferroptosis,PAA,Poricoic acid A,5471851,35397422,_NA_,11/10/2022,FerrDb team
Ferroptosis,WJ460,WJ460,134820567,35533575,_NA_,11/10/2022,FerrDb team
Ferroptosis,NO,Nitric oxide,145068,35499331,_NA_,11/10/2022,FerrDb team
Ferroptosis,AF,Amentoflavone,5281600,35635082,_NA_,11/10/2022,FerrDb team
Ferroptosis,ATM-Exos,Adipose tissue macrophages-exosomes,_NA_,35271999,_NA_,11/10/2022,FerrDb team
Ferroptosis,Rotenone,Rotenone,6758,35919817,_NA_,11/10/2022,FerrDb team
Ferroptosis,NADPH,NADPH,5884,35265258,_NA_,11/10/2022,FerrDb team
Ferroptosis,6-OHDA,6-hydroxydopamine,4624,35571244,6-hydroyxdopamine in article.,11/10/2022,FerrDb team
Ferroptosis,BPA,Bisphenol A,6623,35292335,_NA_,11/10/2022,FerrDb team
Ferroptosis,BEA,Beauvericin,3007984,35038498,_NA_,11/10/2022,FerrDb team
Ferroptosis,ENNB,Bnniatin B ,164754,35038498,_NA_,11/10/2022,FerrDb team
Ferroptosis,CPUL119,CPUL119,_NA_,35690642,Phenazine derivatives.,11/10/2022,FerrDb team
Ferroptosis,CPUL129,CPUL129,_NA_,35690642,Phenazine derivatives.,11/10/2022,FerrDb team
Ferroptosis,CPUL149,CPUL149,_NA_,35690642,Phenazine derivatives.,11/10/2022,FerrDb team
Ferroptosis,Agrimonolide,Agrimonolide,161362,35526323,_NA_,11/10/2022,FerrDb team
Ferroptosis,LPS,Lipopolysaccharides,11970143,35910848,_NA_,11/10/2022,FerrDb team
Ferroptosis,Dox,Doxorubicin,31703,35667395,_NA_,11/10/2022,FerrDb team
Ferroptosis,SAS,Sulfasalazine,5339,35441682,_NA_,11/10/2022,FerrDb team
Ferroptosis,Iron,Iron,23925,35441682,_NA_,11/10/2022,FerrDb team
Ferroptosis,DIM,"3,3′-Diindolylmethane",3071,35266886,_NA_,11/10/2022,FerrDb team
Ferroptosis,Vitamin C,Vitamin C,54670067,35915609,_NA_,11/10/2022,FerrDb team
Ferroptosis,Met,Methionine,6137,35626640,_NA_,11/20/2022,FerrDb team
Ferroptosis,SAM,S-adenosylmethionine,34755,35626640,_NA_,11/20/2022,FerrDb team
Ferroptosis,PS-MPs,Polystyrene microplastics,_NA_,35550135,Emerging environmental pollutants.,11/20/2022,FerrDb team
Ferroptosis,HgCl2,Mercuric chloride,24085,35675856,_NA_,11/20/2022,FerrDb team
Ferroptosis,ISL,Isoliquiritigenin,638278,35489326,_NA_,11/20/2022,FerrDb team
Ferroptosis,Paraquat,Paraquat,15939,35598771,_NA_,11/20/2022,FerrDb team
Ferroptosis,PM2.5,Fine particulate matter,56459340,35512470,_NA_,11/20/2022,FerrDb team
Ferroptosis,H2O2,H2O2,784,35480867,_NA_,11/25/2022,FerrDb team
Ferroptosis,Lut,Luteolin,5280445,35656025,_NA_,11/25/2022,FerrDb team
Ferroptosis,Glucose,Glucose,107526,35844792,_NA_,11/25/2022,FerrDb team
Ferroptosis,CaOx,Calcium oxalate,33005,35703358,_NA_,11/25/2022,FerrDb team
Ferroptosis,5-FU,5-Fluorouracil,3385,35101590,_NA_,11/25/2022,FerrDb team
Ferroptosis,Adenine,Adenine,190,35110539,_NA_,11/25/2022,FerrDb team
Ferroptosis,BT,Bufotalin,12302120,35038550,_NA_,11/25/2022,FerrDb team
Ferroptosis,TRP,Tryptophan,6305,35245456,_NA_,11/25/2022,FerrDb team
Ferroptosis,Dex,Dexamethasone,5743,35276555,_NA_,11/25/2022,FerrDb team
Ferroptosis,Polystyrene,Polystyrene,7501,35228028,_NA_,11/30/2022,FerrDb team
Ferroptosis,Eup,Eupaformosanin,5281453,35469839,_NA_,11/30/2022,FerrDb team
Ferroptosis,ICS II,Icariside II,5488822,35636172,_NA_,11/30/2022,FerrDb team
Ferroptosis,DHT,5α-dihydrotestosterone,_NA_,35038776,_NA_,11/30/2022,FerrDb team
Ferroptosis,CA,Carnosic acid,65126,35490795,_NA_,11/30/2022,FerrDb team
Ferroptosis,Plumbagin,Plumbagin,10205,35396498,_NA_,11/30/2022,FerrDb team
Ferroptosis,FAC,Ferric ammonium citrate,14457,35752374,_NA_,11/30/2022,FerrDb team
Ferroptosis,DHA,Dihydroartemisinin,3000518,35687364,_NA_,11/30/2022,FerrDb team
Ferroptosis,Lenvatinib,Lenvatinib,9823820,35466502,_NA_,11/30/2022,FerrDb team
Ferroptosis,Apatinib,Apatinib,45139106,35602105,_NA_,11/30/2022,FerrDb team
Ferroptosis,DEHP,Exposure to Di (2-ethylhexyl) phthalate,7057919,35447293,_NA_,11/30/2022,FerrDb team
Ferroptosis,Al(mal)3,Aluminum maltolate,92427,35313783,_NA_,11/30/2022,FerrDb team
Ferroptosis,Fructose,Fructose,2723872,35390676,_NA_,12/07/2022,FerrDb team
Ferroptosis,TMBPA,Tetramethyl bisphenol A,79717,35427877,_NA_,12/07/2022,FerrDb team
Ferroptosis,SI,Sinapine,5280385,35358657,_NA_,12/07/2022,FerrDb team
Ferroptosis,Dopamine,Dopamine,681,35710828,_NA_,12/07/2022,FerrDb team
Ferroptosis,Rapamycin,Rapamycin,5284616,35086957,_NA_,12/07/2022,FerrDb team
Ferroptosis,LAP,Lapatinib,208908,34898356,_NA_,12/07/2022,FerrDb team
Ferroptosis,Na2MoO4,Sodium molybdate,61424,35219846,_NA_,12/08/2022,FerrDb team
Ferroptosis,L-NIL,L-NIL,2733506,35262869,_NA_,12/08/2022,FerrDb team
Ferroptosis,LPS,Lipopolysaccharide,11970143,35299067,_NA_,12/08/2022,FerrDb team
Ferroptosis,Bupivacaine,Bupivacaine,2474,35246010,_NA_,12/08/2022,FerrDb team
Ferroptosis,DMC,"4,4'-dimethoxychalcone",5377817,35697292,_NA_,12/08/2022,FerrDb team
Ferroptosis,Lupeol,Lupeol,259846,35486494,_NA_,12/08/2022,FerrDb team
Ferroptosis,Betulin,Betulin,72326,35330996,_NA_,12/11/2022,FerrDb team
Ferroptosis,Gefitinib,Gefitinib,123631,35330996,_NA_,12/11/2022,FerrDb team
Ferroptosis,Quercetin,Quercetin,5280343,35898781,_NA_,12/11/2022,FerrDb team
Ferroptosis,MMRi62,MMRi62,_NA_,35131878,_NA_,12/11/2022,FerrDb team
Ferroptosis,S.barbata,Scutellaria barbata,_NA_,35321425,A Chinese herbal plant.,12/14/2022,FerrDb team
Ferroptosis,OP-B,Ophiopogonin-B,46173857,35875069,_NA_,12/14/2022,FerrDb team
Ferroptosis,Glycine,Glycine,750,35136972,_NA_,12/14/2022,FerrDb team
Ferroptosis,G1dP3,Galectin-1 Derived Peptide 3,_NA_,35860469,A bioactive peptide derived from galectin-1 domain.,12/14/2022,FerrDb team
Ferroptosis,HC-056456,HC-056456,573747,35860356,_NA_,12/14/2022,FerrDb team
Ferroptosis,Oxaliplatin,Oxaliplatin,9887053,35495610,_NA_,12/14/2022,FerrDb team
Ferroptosis,SS,Solasonine,119247,35664792,_NA_,12/14/2022,FerrDb team
Ferroptosis,Atorvastatin,Atorvastatin,60823,35309902,_NA_,12/18/2022,FerrDb team
Ferroptosis,Sb,antimony,5354495,35305351,_NA_,12/18/2022,FerrDb team
Ferroptosis,Sevoflurane,Sevoflurane,5206,35935755,_NA_,12/18/2022,FerrDb team
Ferroptosis,PLTX,Palytoxin,11105289,35448878,_NA_,12/18/2022,FerrDb team
Ferroptosis,Propofol,Propofol,4943,35419287,_NA_,12/18/2022,FerrDb team
Ferroptosis,Heme,Heme,26945,35517804,_NA_,12/18/2022,FerrDb team
Ferroptosis,Withaferin A,Withaferin A,265237,35592903,_NA_,12/18/2022,FerrDb team
Ferroptosis,YQHY,Yiqi Huayu Decoction,_NA_,35237519,A modified traditional Chinese prescription.,12/18/2022,FerrDb team
Ferroptosis,CTX,Cyclophosphamide,2907,35264971,_NA_,12/18/2022,FerrDb team
Ferroptosis,Sev,Sevoflurane,5206,35372041,_NA_,12/18/2022,FerrDb team
Ferroptosis,Propofol,Propofol,4943,35517791,_NA_,12/28/2022,FerrDb team
Ferroptosis,Nobiletin,Nobiletin,72344,35350242,_NA_,12/28/2022,FerrDb team
Ferroptosis,Cisplatin,Cisplatin,5702198,35784745,_NA_,12/28/2022,FerrDb team
Ferroptosis,GV,Gentian violet,11057,35968343,_NA_,12/28/2022,FerrDb team
Ferroptosis,Honokiol,Honokiol,72303,35645831,_NA_,12/28/2022,FerrDb team
Ferroptosis,Epimedium koreanum Nakai,Epimedium koreanum Nakai,472394088,35910368,One of Epimedii Folium species.,12/28/2022,FerrDb team
Ferroptosis,FZKA,Fuzheng Kang'ai Decoction,_NA_,35496303,"FZKA, containing 12 components, was obtained from Guangdong Kangmei Pharmaceutical Company Ltd. (Guangdong, China), as previously reported (Xiao-Bing Yang et al., 2014).",12/28/2022,FerrDb team
Ferroptosis,Rh4,Ginsenoside Rh4,21599928,35677385,_NA_,12/28/2022,FerrDb team
Ferroptosis,Lead acetate,Lead acetate,9317,35588615,_NA_,01/05/2023,FerrDb team
Ferroptosis,SOR,Sorafenib,216239,35724508,_NA_,01/05/2023,FerrDb team
Ferroptosis,TetC,Tetrandrine citrate,_NA_,35614944,A novel tetrandrine salt with high water solubility,01/05/2023,FerrDb team
Ferroptosis,Cd,Cadmium,23973,35272187,_NA_,01/05/2023,FerrDb team
Ferroptosis,α-hederin,α-hederin,73296,35398749,_NA_,01/05/2023,FerrDb team
Ferroptosis,CMP,Carboxymethylated pachyman,_NA_,35399331,A carboxymethylated derivative of pachyman isolated from Poria cocos,01/05/2023,FerrDb team
Ferroptosis,Solasonine,Solasonine,119247,35494004,_NA_,01/05/2023,FerrDb team
Ferroptosis,Capsaicin,Capsaicin,1548943,35438378,_NA_,01/05/2023,FerrDb team
Ferroptosis,RhTPO,Recombinant human thrombopoietin,472419732,35768562,_NA_,01/06/2023,FerrDb team
Ferroptosis,QEP,Qing'e Pill,_NA_,35865965,"A mixture of traditional Chinese medicine (TCM) consisting of Eucommia ulmoides Oliv., Psoralea corylifolia L., Juglans regia L., and Allium sativum L.",01/10/2023,FerrDb team
Ferroptosis,CUN,Curcumin,969516,35041678,_NA_,01/10/2023,FerrDb team
Ferroptosis,Neferine,Neferine,159654,35794985,_NA_,01/10/2023,FerrDb team
Ferroptosis,Celastrol,Celastrol,122724,35646542,_NA_,01/10/2023,FerrDb team
Ferroptosis,EA,β-elemonic acid,15559100,35242040,_NA_,02/23/2023,FerrDb team
Ferroptosis,ART,Artesunate,6917864,35198441,_NA_,02/21/2023,FerrDb team
Ferroptosis,Piperlongumine,Piperlongumine,637858,35453395,_NA_,03/01/2023,FerrDb team
Ferroptosis,GO,Graphene Oxide,163320950,35392949,Binds to MCLR to form a complex to produce an effect.,03/08/2023,FerrDb team
Ferroptosis,MCLR,Microcystin-LR,445434,35392949,Binds to GO to form a complex to produce an effect.,03/08/2023,FerrDb team
Ferroptosis,Os2,Os2,129671625,35473926,_NA_,03/16/2023,FerrDb team
Ferroptosis,DDP,Cisplatin,5702198,35278641,_NA_,03/22/2023,FerrDb team
Ferroptosis,FLD,Falnidamol,6918508,35278641,_NA_,03/22/2023,FerrDb team
Ferroptosis,Ironomycin,Ironomycin,155520759,35078814,_NA_,03/22/2023,FerrDb team
Ferroptosis,GLY,Glyphosate,3496,36521597,_NA_,04/11/2023,FerrDb team
Ferroptosis,Aconitine,Aconitine,245005,36503029,_NA_,04/11/2023,FerrDb team
Ferroptosis,LLOMe,L‐leucyl‐L‐leucine methyl ester,346369493,36450665,_NA_,04/11/2023,FerrDb team
Ferroptosis,FAC,Ferric ammonium citrate,14457,36352276,_NA_,04/11/2023,FerrDb team
Ferroptosis,APAP,N-acetyl-p-aminophenol,1983,36572326,_NA_,04/12/2023,FerrDb team
Ferroptosis,CdCl2,CdCl2,24947,36581278,_NA_,04/12/2023,FerrDb team
Ferroptosis,Cd,Cadmium,23973,36581278,_NA_,04/12/2023,FerrDb team
Ferroptosis,Propofol,Propofol,4943,36427803,_NA_,04/12/2023,FerrDb team
Ferroptosis,Sorafenib,Sorafenib,216239,36109580,_NA_,04/19/2023,FerrDb team
Ferroptosis,8e,8e,_NA_,36603510,_NA_,04/19/2023,FerrDb team
Ferroptosis,OCA,Obeticholic acid,447715,36584600,_NA_,04/19/2023,FerrDb team
Ferroptosis,AA,Abietic acid,10569,36584429,_NA_,04/19/2023,FerrDb team
Ferroptosis,AA,Arachidonic acid,444899,36581060,_NA_,04/19/2023,FerrDb team
Ferroptosis,DEHP,Di (2-ethylhexyl) phthalate,8343,36580806,_NA_,04/19/2023,FerrDb team
Ferroptosis,MEHP,Mono-2-ethylhexyl phthalate,91735738,36580806,_NA_,04/19/2023,FerrDb team
Ferroptosis,EpoB,Epothilone B,448013,36496165,_NA_,04/20/2023,FerrDb team
Ferroptosis,Sorafenib,Sorafenib,216239,36473315,_NA_,04/20/2023,FerrDb team
Ferroptosis,ART,Artesunate,6917864,36433916,_NA_,04/20/2023,FerrDb team
Ferroptosis,Ni,Nickel,935,36372175,_NA_,07/12/2023,FerrDb team
Ferroptosis,Vorinostat,Vorinostat,5311,36106577,_NA_,07/12/2023,FerrDb team
Ferroptosis,DEHP,Di(2-ethylhexyl) phthalate,8343,36423886,_NA_,07/12/2023,FerrDb team
Ferroptosis,FA16,FA16,66177013,36410168,_NA_,07/12/2023,FerrDb team
Ferroptosis,Trabectedin,Trabectedin,108150,36396105,_NA_,07/12/2023,FerrDb team
Ferroptosis,ArBu,Arenobufagin,12305198,36685074,_NA_,07/20/2023,FerrDb team
Ferroptosis,ADE,Andrographolide,5318517,36610134,_NA_,07/20/2023,FerrDb team
Ferroptosis,PM2.5,Fine particulate matter,56459340,36565570,_NA_,07/20/2023,FerrDb team
Ferroptosis,Fe,Iron,23925,36484371,_NA_,07/21/2023,FerrDb team
Ferroptosis,Triptolide,Triptolide,107985,36453238,_NA_,07/21/2023,FerrDb team
Ferroptosis,ATO,Arsenic trioxide,14888,36447031,_NA_,07/21/2023,FerrDb team
Ferroptosis,Etoposide,Etoposide,36462,36442526,_NA_,07/21/2023,FerrDb team
Ferroptosis,Lenvatinib,Lenvatinib,9823820,36374802,_NA_,07/25/2023,FerrDb team
Ferroptosis,Aβ,Amyloid beta (25-35),10843733,36347329,_NA_,07/28/2023,FerrDb team
Ferroptosis,Curcumin,Curcumin,969516,36346025,_NA_,07/28/2023,FerrDb team
Ferroptosis,BA,Boric acid,7628,36136913,_NA_,07/28/2023,FerrDb team
Ferroptosis,PM2.5,Fine particulate matter,56459340,36097321,Microscopic particles having a diameter equal to or smaller than 2.5 μm,07/28/2023,FerrDb team
Ferroptosis,PGE2,Prostaglandin E2,5280360,36031392,_NA_,07/28/2023,FerrDb team
Ferroptosis,ICA,Icariin,5318997,36585763,_NA_,08/08/2023,FerrDb team
Ferroptosis,Curcumol,Curcumol,14240392,36585763,_NA_,08/08/2023,FerrDb team
Ferroptosis,Paeoniflorin,Paeoniflorin,442534,36618071,_NA_,08/08/2023,FerrDb team
Ferroptosis,AP,Alterperylenol,125848,36472370,_NA_,08/08/2023,FerrDb team
Ferroptosis,Realgar,Realgar,139298,36573061,_NA_,08/04/2023,FerrDb team
Ferroptosis,Quercetin,Quercetin,5280343,36522794,_NA_,08/11/2023,FerrDb team
Ferroptosis,PM2.5,PM2.5,_NA_,36446170,_NA_,08/11/2023,FerrDb team
Ferroptosis,PTL,Parthenolide,7251185,36591540,_NA_,08/18/2023,FerrDb team
Ferroptosis,iFSP1,iFSP1,699043,36484954,_NA_,08/18/2023,FerrDb team
Ferroptosis,Arnicolide D,Arnicolide D,182199,36503456,_NA_,08/18/2023,FerrDb team
Ferroptosis,Aroyl diheterocyclic pyrrole 15,Aroyl diheterocyclic pyrrole 15,_NA_,36395526,Aroyl diheterocyclic pyrrole (ARDHEP) derivative,08/18/2023,FerrDb team
Ferroptosis,ICG,Indocyanine green,11967809,36567945,_NA_,08/18/2023,FerrDb team
Ferroptosis,BA,Boric acid,7628,36468437,_NA_,08/18/2023,FerrDb team
Ferroptosis,Curcumol,Curcumol,14240392,36398583,_NA_,09/22/2023,FerrDb team
Ferroptosis,Heme,Heme,26945,36383399,_NA_,09/22/2023,FerrDb team
Ferroptosis,6-Shogaol,6-Shogaol,5281794,36341865,_NA_,09/22/2023,FerrDb team
Ferroptosis,Realgar,Tetraarsenic tetrasulfide,139298,36321791,_NA_,09/28/2023,FerrDb team
Ferroptosis,"1,4-BQ",Quinone,53787812,36272464,_NA_,09/28/2023,FerrDb team
Ferroptosis,Rifampicin,Rifampicin,135398735,36254713,_NA_,09/28/2023,FerrDb team
Ferroptosis,Pythium oligandrum,Pythium oligandrum,472266945,36250814,_NA_,09/28/2023,FerrDb team
Ferroptosis,XN4,XN4,165416318,35938505,A novobiocin derivative,10/17/2023,FerrDb team
Ferroptosis,DHA,Docosahexaenoic acid,445580,35804267,_NA_,10/17/2023,FerrDb team
Ferroptosis,RGP,Red ginseng polysaccharide,_NA_,35575436,"Red ginseng polysaccharide (RGP) is an active component of the widely used medicinal plant Panax ginseng C. A. Meyer (Araliaceae), which has displayed promising activities against cancer cells.",10/17/2023,FerrDb team
Ferroptosis,Cd,Cadmium,23973,35931150,_NA_,10/20/2023,FerrDb team
Ferroptosis,Ly294002,Ly294002,11957589,36402439,_NA_,10/20/2023,FerrDb team
Ferroptosis,Niraparib,Niraparib,24958200,36116741,_NA_,10/07/2023,FerrDb team
Ferroptosis,TDCPP,"Tris (1,3-dichloro-2-propyl) phosphate",26177,36087716,_NA_,10/07/2023,FerrDb team
Ferroptosis,GCDCA,Glycochenodeoxycholic acid,12544,36265794,_NA_,10/24/2023,FerrDb team
Ferroptosis,DOX,Doxorubicin,31703,36241072,_NA_,10/24/2023,FerrDb team
Ferroptosis,Manganese,Manganese,23930,36228830,_NA_,10/24/2023,FerrDb team
Ferroptosis,MnCl2,Manganese dichloride,24480,36228830,_NA_,10/24/2023,FerrDb team
Ferroptosis,SAS,Sulfasalazine,5339,36439690,_NA_,10/24/2023,FerrDb team
Ferroptosis,RSL3,RSL3,1750826,36371529,_NA_,10/27/2023,FerrDb team
Ferroptosis,DEHP,Di-(2-ethylhexyl) phthalate,8343,36438553,_NA_,10/27/2023,FerrDb team
Ferroptosis,AUD,Alcohol,702,36430312,_NA_,10/27/2023,FerrDb team
Ferroptosis,Fascaplysin,Fascaplysin,73292,36430250,_NA_,10/27/2023,FerrDb team
Ferroptosis,Compound 8,Compound 8,_NA_,36174666,A small molecule.,10/27/2023,FerrDb team
Ferroptosis,DOX,Doxorubicin,31703,36318618,_NA_,11/01/2023,FerrDb team
Ferroptosis,MDP,Muramyl Dipeptide,451714,36226351,_NA_,11/01/2023,FerrDb team
Ferroptosis,LCD,Lithocholic acid,9903,36176239,_NA_,11/03/2023,FerrDb team
Ferroptosis,ATRA,All-trans retinoic acid,444795,36157492,_NA_,11/03/2023,FerrDb team
Ferroptosis,Neratinib,Neratinib,9915743,36031759,_NA_,11/03/2023,FerrDb team
Ferroptosis,DN200434,DN200434,_NA_,36016501,An orally available inverse agonist.,11/03/2023,FerrDb team
Ferroptosis,SMJ,Shenmai Injection,_NA_,35997859,"A traditional Chinese medicine composed of Radix Ginseng, Radix ophiopogonis and Schisandra chinensis.",11/03/2023,FerrDb team
Ferroptosis,WG,Wogonoside,3084961,35817562,_NA_,11/06/2023,FerrDb team
Ferroptosis,SHK,Shikonin,479503,36387145,_NA_,11/10/2023,FerrDb team
Ferroptosis,TF3,"Theaflavin-3,3'-Digallate",21146795,36329803,_NA_,11/10/2023,FerrDb team
Ferroptosis,Allicin,Allicin,65036,36311361,_NA_,11/17/2023,FerrDb team
Ferroptosis,FA,Ferulic Acid,445858,36267458,_NA_,11/17/2023,FerrDb team
Ferroptosis,RXD,Roxadustat,11256664,36209275,_NA_,11/17/2023,FerrDb team
Ferroptosis,Atorvastatin,Atorvastatin,60823,36297049,_NA_,11/14/2023,FerrDb team
Ferroptosis,Cd,Cadmium,23973,36183427,_NA_,11/14/2023,FerrDb team
Ferroptosis,PM2.5,Fine particulate matter,56459340,36137421,_NA_,11/14/2023,FerrDb team
Ferroptosis,Simvastatin,Simvastatin,54454,36276874,_NA_,11/14/2023,FerrDb team
Ferroptosis,Dexamethasone,Dexamethasone,5743,36275897,_NA_,11/14/2023,FerrDb team
Ferroptosis,Perillaldehyde,Perillaldehyde,16441,36800294,_NA_,11/22/2023,FerrDb team
Ferroptosis,NCTD,Norcantharidin,93004,36168316,_NA_,11/22/2023,FerrDb team
Ferroptosis,GNA,Gambogenic acid,10794070,36081284,_NA_,11/22/2023,FerrDb team
