,name,primary_id_type,display_name,uniprot_id,hgnc_id,ensg_id,effect_on_ferroptosis,source_table,type
243,O75381,uniprot_id,PEX14,O75381,HGNC:8856,ENSG00000142655,,ferrdb_suppressor,protein
244,P11309,uniprot_id,PIM1,P11309,HGNC:8986,ENSG00000137193,,ferrdb_suppressor,protein
245,Q02978,uniprot_id,SLC25A11,Q02978,HGNC:10981,ENSG00000108528,,ferrdb_suppressor,protein
246,P42898,uniprot_id,MTHFR,P42898,HGNC:7436,ENSG00000177000,,ferrdb_suppressor,protein
247,Q92747,uniprot_id,ARPC1A,Q92747,HGNC:703,ENSG00000241685,,ferrdb_suppressor,protein
248,Q8WV92,uniprot_id,MITD1,Q8WV92,HGNC:25207,ENSG00000158411,,ferrdb_suppressor,protein
249,O43175,uniprot_id,PHGDH,O43175,HGNC:8923,ENSG00000092621,,ferrdb_suppressor,protein
250,P48163,uniprot_id,ME1,P48163,HGNC:6983,ENSG00000065833,,ferrdb_suppressor,protein
251,P19419,uniprot_id,ELK1,P19419,HGNC:3321,ENSG00000126767,,ferrdb_suppressor,protein
252,O60337,uniprot_id,MARCHF6,O60337,HGNC:30550,ENSG00000145495,,ferrdb_suppressor,protein
253,P23921,uniprot_id,RRM1,P23921,HGNC:10451,ENSG00000167325,,ferrdb_suppressor,protein
254,Q96K31,uniprot_id,C8orf76,Q96K31,HGNC:25924,ENSG00000189376,,ferrdb_suppressor,protein
255,Q6ZNC8,uniprot_id,MBOAT1,Q6ZNC8,HGNC:21579,ENSG00000172197,,ferrdb_suppressor,protein
256,Q6ZWT7,uniprot_id,MBOAT2,Q6ZWT7,HGNC:25193,ENSG00000143797,,ferrdb_suppressor,protein
257,P12277,uniprot_id,CKB,P12277,HGNC:1991,ENSG00000166165,,ferrdb_suppressor,protein
258,P42771,uniprot_id,CDKN2A,P42771,HGNC:1787,ENSG00000147889,,ferrdb_suppressor,protein
259,O60931,uniprot_id,CTNS,O60931,HGNC:2518,ENSG00000040531,,ferrdb_suppressor,protein
260,P09211,uniprot_id,GSTP1,P09211,HGNC:4638,ENSG00000084207,,ferrdb_suppressor,protein
261,P51572,uniprot_id,BAP31,P51572,HGNC:16695,ENSG00000185825,,ferrdb_suppressor,protein
262,Q96G74,uniprot_id,OTUD5,Q96G74,HGNC:25402,ENSG00000068308,,ferrdb_suppressor,protein
263,Q96S42,uniprot_id,NODAL,Q96S42,HGNC:7865,ENSG00000156574,,ferrdb_suppressor,protein
264,Q9C009,uniprot_id,FOXQ1,Q9C009,HGNC:20951,ENSG00000164379,,ferrdb_suppressor,protein
265,Q969V6,uniprot_id,MRTFA,Q969V6,HGNC:14334,ENSG00000196588,,ferrdb_suppressor,protein
266,Q15554,uniprot_id,TERF2,Q15554,HGNC:11729,ENSG00000132604,,ferrdb_suppressor,protein
267,O76021,uniprot_id,RSL1D1,O76021,HGNC:24534,ENSG00000171490,,ferrdb_suppressor,protein
268,P49281,uniprot_id,SLC11A2,P49281,HGNC:10908,ENSG00000110911,,ferrdb_suppressor,protein
269,P51648,uniprot_id,ALDH3A2,P51648,HGNC:403,ENSG00000072210,,ferrdb_suppressor,protein
270,Q15007,uniprot_id,WTAP,Q15007,HGNC:16846,ENSG00000146457,,ferrdb_suppressor,protein
271,P10074,uniprot_id,ZBTB48,P10074,HGNC:4930,ENSG00000204859,,ferrdb_suppressor,protein
272,P52272,uniprot_id,HNRNPM,P52272,HGNC:5046,ENSG00000099783,,ferrdb_suppressor,protein
273,P56282,uniprot_id,POLE2,P56282,HGNC:9178,ENSG00000100479,,ferrdb_suppressor,protein
274,Q15043,uniprot_id,SLC39A14,Q15043,HGNC:20858,ENSG00000104635,,ferrdb_suppressor,protein
275,P14921,uniprot_id,ETS1,P14921,HGNC:3488,ENSG00000134954,,ferrdb_suppressor,protein
276,P17947,uniprot_id,SPI1,P17947,HGNC:11241,ENSG00000066336,,ferrdb_suppressor,protein
277,P01033,uniprot_id,TIMP1,P01033,HGNC:11820,ENSG00000102265,,ferrdb_suppressor,protein
278,Q9BXI9,uniprot_id,C1QTNF6,Q9BXI9,HGNC:14343,ENSG00000133466,,ferrdb_suppressor,protein
279,P19474,uniprot_id,TRIM21,P19474,HGNC:11312,ENSG00000132109,,ferrdb_suppressor,protein
280,P45983,uniprot_id,MAPK8,P45983,HGNC:6881,ENSG00000107643,,ferrdb_suppressor,protein
281,O00767,uniprot_id,SCD1,O00767,HGNC:10571,ENSG00000099194,,ferrdb_suppressor,protein
282,Q86SK9,uniprot_id,SCD5,Q86SK9,HGNC:21088,ENSG00000145284,,ferrdb_suppressor,protein
283,Q07973,uniprot_id,CYP24A1,Q07973,HGNC:2602,ENSG00000019186,,ferrdb_suppressor,protein
284,_NA_,uniprot_id,MIR96,_NA_,HGNC:31648,ENSG00000199158,,ferrdb_suppressor,protein
285,_NA_,uniprot_id,circBBS2,_NA_,_NA_,_NA_,,ferrdb_suppressor,not sure
286,Q6B0I6,uniprot_id,KDM4D,Q6B0I6,HGNC:25498,ENSG00000186280,,ferrdb_suppressor,protein
287,Q13562,uniprot_id,NEUROD1,Q13562,HGNC:7762,ENSG00000162992,,ferrdb_suppressor,protein
288,Q96AV8,uniprot_id,E2F7,Q96AV8,HGNC:23820,ENSG00000165891,,ferrdb_suppressor,protein
289,Q5ZPR3,uniprot_id,CD276,Q5ZPR3,HGNC:19137,ENSG00000103855,,ferrdb_suppressor,protein
290,O95881,uniprot_id,TXNDC12,O95881,HGNC:24626,ENSG00000117862,,ferrdb_suppressor,protein
291,P00966,uniprot_id,ASS1,P00966,HGNC:758,ENSG00000130707,,ferrdb_suppressor,protein
292,P16220,uniprot_id,CREB1,P16220,HGNC:2345,ENSG00000118260,,ferrdb_suppressor,protein
293,Q9BYJ9,uniprot_id,YTHDF1,Q9BYJ9,HGNC:15867,ENSG00000149658,,ferrdb_suppressor,protein
294,Q08J23,uniprot_id,NSUN2,Q08J23,HGNC:25994,ENSG00000037474,,ferrdb_suppressor,protein
295,Q08050,uniprot_id,FOXM1,Q08050,HGNC:3818,ENSG00000111206,,ferrdb_suppressor,protein
296,Q9BYW2,uniprot_id,SETD2,Q9BYW2,HGNC:18420,ENSG00000181555,,ferrdb_suppressor,protein
297,P22830,uniprot_id,FECH,P22830,HGNC:3647,ENSG00000066926,,ferrdb_suppressor,protein
298,P53567,uniprot_id,CEBPG,P53567,HGNC:1837,ENSG00000153879,,ferrdb_suppressor,protein
299,Q8TD20,uniprot_id,SLC2A12,Q8TD20,HGNC:18067,ENSG00000146411,,ferrdb_suppressor,protein
300,Q13093,uniprot_id,PLA2G7,Q13093,HGNC:9040,ENSG00000146070,,ferrdb_suppressor,protein
301,Q9H936,uniprot_id,SLC25A22,Q9H936,HGNC:19954,ENSG00000177542,,ferrdb_suppressor,protein
302,Q9UEF7,uniprot_id,KL,Q9UEF7,HGNC:6344,ENSG00000133116,,ferrdb_suppressor,protein
303,O96019,uniprot_id,ACTL6A,O96019,HGNC:24124,ENSG00000136518,,ferrdb_suppressor,protein
304,Q16552,uniprot_id,IL17A,Q16552,HGNC:5981,ENSG00000112115,,ferrdb_suppressor,protein
305,Q8N884,uniprot_id,CGAS,Q8N884,HGNC:21367,ENSG00000164430,,ferrdb_suppressor,protein
306,P13674,uniprot_id,P4HA1,P13674,HGNC:8546,ENSG00000122884,,ferrdb_suppressor,protein
307,P52306,uniprot_id,RAP1GDS1,P52306,HGNC:9859,ENSG00000138698,,ferrdb_suppressor,protein
308,O14503,uniprot_id,BHLHE40,O14503,HGNC:1046,ENSG00000134107,,ferrdb_suppressor,protein
309,P39748,uniprot_id,FEN1,P39748,HGNC:3650,ENSG00000168496,,ferrdb_suppressor,protein
310,Q8WXF7,uniprot_id,AIFM2,Q8WXF7,HGNC:11231,ENSG00000198513,,ferrdb_suppressor,protein
311,Q13822,uniprot_id,ENPP2,Q13822,HGNC:3357,ENSG00000136960,,ferrdb_suppressor,protein
312,P06493,uniprot_id,CDK1,P06493,HGNC:1722,ENSG00000170312,,ferrdb_suppressor,protein
313,Q9HBY8,uniprot_id,SGK2,Q9HBY8,HGNC:13900,ENSG00000101049,,ferrdb_suppressor,protein
314,Q99873,uniprot_id,PRMT1,Q99873,HGNC:5187,ENSG00000126457,,ferrdb_suppressor,protein
315,Q9BRT9,uniprot_id,GINS4,Q9BRT9,HGNC:28226,ENSG00000147536,,ferrdb_suppressor,protein
316,Q9UJ72,uniprot_id,ANXA10,Q9UJ72,HGNC:534,ENSG00000109511,,ferrdb_suppressor,protein
317,Q6N021,uniprot_id,TET2,Q6N021,HGNC:25941,ENSG00000168769,,ferrdb_suppressor,protein
318,Q8IVP5,uniprot_id,FUNDC1,Q8IVP5,HGNC:28746,ENSG00000069509,,ferrdb_suppressor,protein
319,Q86X55,uniprot_id,CARM1,Q86X55,HGNC:23393,ENSG00000142453,,ferrdb_suppressor,protein
320,Q96BH1,uniprot_id,RNF25,Q96BH1,HGNC:14662,ENSG00000163481,,ferrdb_suppressor,protein
321,Q9C030,uniprot_id,TRIM6,Q9C030,HGNC:16277,ENSG00000121236,,ferrdb_suppressor,protein
322,P40818,uniprot_id,USP8,P40818,HGNC:12631,ENSG00000138592,,ferrdb_suppressor,protein
323,P50553,uniprot_id,ASCL1,P50553,HGNC:738,ENSG00000139352,,ferrdb_suppressor,protein
324,Q9Y6P5,uniprot_id,SESN1,Q9Y6P5,HGNC:21595,ENSG00000080546,,ferrdb_suppressor,protein
325,Q08431,uniprot_id,MFGE8,Q08431,HGNC:7036,ENSG00000140545,,ferrdb_suppressor,protein
326,P54578,uniprot_id,USP14,P54578,HGNC:12612,ENSG00000101557,,ferrdb_suppressor,protein
327,Q96C86,uniprot_id,DCPS,Q96C86,HGNC:29812,ENSG00000110063,,ferrdb_suppressor,protein
328,A0A6I8PU40,uniprot_id,TUG1,A0A6I8PU40,HGNC:26066,ENSG00000253352,,ferrdb_suppressor,protein
329,P08069,uniprot_id,IGF1R,P08069,HGNC:5465,ENSG00000140443,,ferrdb_suppressor,protein
330,P22352,uniprot_id,GPX3,P22352,HGNC:4555,ENSG00000211445,,ferrdb_suppressor,protein
331,Q8IXU6,uniprot_id,SLC35F2,Q8IXU6,HGNC:23615,ENSG00000110660,,ferrdb_suppressor,protein
332,Q5T200,uniprot_id,ZC3H13,Q5T200,HGNC:20368,ENSG00000123200,,ferrdb_suppressor,protein
333,Q92786,uniprot_id,PROX1,Q92786,HGNC:9459,ENSG00000117707,,ferrdb_suppressor,protein
334,P11310,uniprot_id,ACADM,P11310,HGNC:89,ENSG00000117054,,ferrdb_suppressor,protein
335,Q6P2P2,uniprot_id,PRMT9,Q6P2P2,HGNC:25099,ENSG00000164169,,ferrdb_suppressor,protein
336,P36955,uniprot_id,SERPINF1,P36955,HGNC:8824,ENSG00000132386,,ferrdb_suppressor,protein
337,Q9BVK8,uniprot_id,TMEM147,Q9BVK8,HGNC:30414,ENSG00000105677,,ferrdb_suppressor,protein
338,P34995,uniprot_id,PTGER1,P34995,HGNC:9593,ENSG00000160951,,ferrdb_suppressor,protein
339,O76061,uniprot_id,STC2,O76061,HGNC:11374,ENSG00000113739,,ferrdb_suppressor,protein
340,P00533,uniprot_id,EGFR,P00533,HGNC:3236,ENSG00000146648,,ferrdb_suppressor,protein
341,Q5XXA6,uniprot_id,ANO1,Q5XXA6,HGNC:21625,ENSG00000131620,,ferrdb_suppressor,protein
342,P50416,uniprot_id,CPT1A,P50416,HGNC:2328,ENSG00000110090,,ferrdb_suppressor,protein
343,Q9UBK2,uniprot_id,PPARGC1A,Q9UBK2,HGNC:9237,ENSG00000109819,,ferrdb_suppressor,protein
344,Q06187,uniprot_id,BTK,Q06187,HGNC:1133,ENSG00000010671,,ferrdb_suppressor,protein
345,P10415,uniprot_id,BCL2,P10415,HGNC:990,ENSG00000171791,,ferrdb_suppressor,protein
346,Q969T9,uniprot_id,WBP2,Q969T9,HGNC:12738,ENSG00000132471,,ferrdb_suppressor,protein
347,Q9NZJ5,uniprot_id,EIF2AK3,Q9NZJ5,HGNC:3255,ENSG00000172071,,ferrdb_suppressor,protein
348,O00154,uniprot_id,ACOT7,O00154,HGNC:24157,ENSG00000097021,,ferrdb_suppressor,protein
349,O14944,uniprot_id,EREG,O14944,HGNC:3443,ENSG00000124882,,ferrdb_suppressor,protein
350,P40121,uniprot_id,CAPG,P40121,HGNC:1474,ENSG00000042493,,ferrdb_suppressor,protein
351,O15520,uniprot_id,FGF10,O15520,HGNC:3666,ENSG00000070193,,ferrdb_suppressor,protein
352,Q86TM6,uniprot_id,SYVN1,Q86TM6,HGNC:20738,ENSG00000162298,,ferrdb_suppressor,protein
353,Q9UBN7,uniprot_id,HDAC6,Q9UBN7,HGNC:14064,ENSG00000094631,,ferrdb_suppressor,protein
354,O00264,uniprot_id,PGRMC1,O00264,HGNC:16090,ENSG00000101856,,ferrdb_suppressor,protein
355,P13667,uniprot_id,PDIA4,P13667,HGNC:30167,ENSG00000155660,,ferrdb_suppressor,protein
356,P21810,uniprot_id,BGN,P21810,HGNC:1044,ENSG00000182492,,ferrdb_suppressor,protein
357,Q9Y2A9,uniprot_id,B3GNT3,Q9Y2A9,HGNC:13528,ENSG00000179913,,ferrdb_suppressor,protein
358,Q12899,uniprot_id,TRIM26,Q12899,HGNC:12962,ENSG0000023412,,ferrdb_suppressor,protein
359,O60575,uniprot_id,SPINK4,O60575,HGNC:16646,ENSG00000122711,,ferrdb_suppressor,protein
360,P01130,uniprot_id,LDLR,P01130,HGNC:6547,ENSG00000130164,,ferrdb_suppressor,protein
361,Q6P1M0,uniprot_id,SLC27A4,Q6P1M0,HGNC:10998,ENSG00000167114,,ferrdb_suppressor,protein
362,Q8IYU2,uniprot_id,HACE1,Q8IYU2,HGNC:21033,ENSG00000085382,,ferrdb_suppressor,protein
363,O14862,uniprot_id,AIM2,O14862,HGNC:357,ENSG00000163568,,ferrdb_suppressor,protein
364,Q14680,uniprot_id,MELK,Q14680,HGNC:16870,ENSG00000165304,,ferrdb_suppressor,protein
365,O95760,uniprot_id,IL33,O95760,HGNC:16028,ENSG00000137033,,ferrdb_suppressor,not sure
366,O15047,uniprot_id,SETD1A,O15047,HGNC:29010,ENSG00000099381,,ferrdb_suppressor,protein
367,Q09472,uniprot_id,EP300,Q09472,HGNC:3373,ENSG00000100393,,ferrdb_suppressor,protein
368,Q8NCD3,uniprot_id,HJURP,Q8NCD3,HGNC:25444,ENSG00000123485,,ferrdb_suppressor,protein
369,Q96T37,uniprot_id,RBM15,Q96T37,HGNC:14959,ENSG00000162775,,ferrdb_suppressor,protein
370,Q9Y261,uniprot_id,FOXA2,Q9Y261,HGNC:5022,ENSG00000125798,,ferrdb_suppressor,protein
371,Q9UIH9,uniprot_id,KLF15,Q9UIH9,HGNC:14536,ENSG00000163884,,ferrdb_suppressor,protein
372,O00483,uniprot_id,NDUFA4,O00483,HGNC:7687,ENSG00000189043,,ferrdb_suppressor,protein
373,Q96HS1,uniprot_id,PGAM5,Q96HS1,HGNC:28763,ENSG00000247077,,ferrdb_suppressor,protein
374,_NA_,uniprot_id,Sestrin2,_NA_,_NA_,_NA_,,ferrdb_suppressor,not sure
375,Q96MN9,uniprot_id,ZNF488,Q96MN9,HGNC:23535,ENSG00000265763,,ferrdb_suppressor,protein
376,Q9BXW9,uniprot_id,FANCD2,Q9BXW9,HGNC:3585,ENSG00000144554,,ferrdb_suppressor,protein
377,Q9Y613,uniprot_id,FHOD1,Q9Y613,HGNC:17905,ENSG00000135723,,ferrdb_suppressor,protein
378,Q9NZJ7,uniprot_id,MTCH1,Q9NZJ7,HGNC:17586,ENSG00000137409,,ferrdb_suppressor,protein
379,Q8WUX1,uniprot_id,SLC38A5,Q8WUX1,HGNC:18070,ENSG00000017483,,ferrdb_suppressor,protein
380,O15372,uniprot_id,EIF3H,O15372,HGNC:3273,ENSG00000147677,,ferrdb_suppressor,protein
381,O15294,uniprot_id,OGT,O15294,HGNC:8127,ENSG00000147162,,ferrdb_suppressor,protein
382,Q9BZL6,uniprot_id,PRKD2,Q9BZL6,HGNC:17293,ENSG00000105287,,ferrdb_suppressor,protein
383,P18669,uniprot_id,PGAM1,P18669,HGNC:8888,ENSG00000171314,,ferrdb_suppressor,protein
384,P31749,uniprot_id,AKT,P31749,HGNC:391,ENSG00000142208,,ferrdb_suppressor,protein
385,A1L020,uniprot_id,MEX3A,A1L020,HGNC:33482,ENSG00000254726,,ferrdb_suppressor,protein
386,Q9UKA1,uniprot_id,FBXL5,Q9UKA1,HGNC:13602,ENSG00000118564,,ferrdb_suppressor,protein
387,Q16678,uniprot_id,CYP1B1,Q16678,HGNC:2597,ENSG00000138061,,ferrdb_suppressor,protein
388,P15374,uniprot_id,UCHL3,P15374,HGNC:12515,ENSG00000118939,,ferrdb_suppressor,protein
389,Q9C098,uniprot_id,DCLK3,Q9C098,HGNC:19005,ENSG00000163673,,ferrdb_suppressor,protein
390,P55283,uniprot_id,CDH4,P55283,HGNC:1763,ENSG00000179242,,ferrdb_suppressor,protein
391,P41595,uniprot_id,HTR2B,P41595,HGNC:5294,ENSG00000135914,,ferrdb_suppressor,protein
392,P04179,uniprot_id,SOD2,P04179,HGNC:11180,ENSG00000291237,,ferrdb_suppressor,protein
393,P10109,uniprot_id,FDX1,P10109,HGNC:3638,ENSG00000137714,,ferrdb_suppressor,protein
394,Q9H2X9,uniprot_id,SLC12A5,Q9H2X9,HGNC:13818,ENSG00000124140,,ferrdb_suppressor,protein
395,Q9NRX1,uniprot_id,PNO1,Q9NRX1,HGNC:32790,ENSG00000115946,,ferrdb_suppressor,protein
396,Q9NP58,uniprot_id,ABCB6,Q9NP58,HGNC:47,ENSG00000115657,,ferrdb_suppressor,protein
397,Q9Y3A2,uniprot_id,UTP11,Q9Y3A2,HGNC:24329,ENSG00000183520,,ferrdb_suppressor,protein
398,Q96F44,uniprot_id,TRIM11,Q96F44,HGNC:16281,ENSG00000154370,,ferrdb_suppressor,protein
399,P53350,uniprot_id,PLK1,P53350,HGNC:9077,ENSG00000166851,,ferrdb_suppressor,protein
400,P54646,uniprot_id,PRKAA2,P54646,HGNC:9377,ENSG00000162409,,ferrdb_suppressor,protein
401,Q8N370,uniprot_id,SLC43A2,Q8N370,HGNC:23087,ENSG00000167703,,ferrdb_suppressor,protein
402,Q86TI2,uniprot_id,DPP9,Q86TI2,HGNC:18648,ENSG00000142002,,ferrdb_suppressor,protein
403,P31153,uniprot_id,MAT2A,P31153,HGNC:6904,ENSG00000168906,,ferrdb_suppressor,protein
404,P51843,uniprot_id,NR0B1,P51843,HGNC:7960,ENSG00000169297,,ferrdb_suppressor,protein
405,P35869,uniprot_id,AHR,P35869,HGNC:348,ENSG00000106546,,ferrdb_suppressor,protein
406,P49450,uniprot_id,CENPA,P49450,HGNC:1851,ENSG00000115163,,ferrdb_suppressor,protein
407,P54851,uniprot_id,EMP2,P54851,HGNC:3334,ENSG00000213853,,ferrdb_suppressor,protein
408,P33121,uniprot_id,ACSL1,P33121,HGNC:3569 ,ENSG00000151726,,ferrdb_suppressor,protein
409,Q9P003,uniprot_id,CNIH4,Q9P003,HGNC:25013 ,ENSG00000143771,,ferrdb_suppressor,protein
410,O43318,uniprot_id,MAP3K7,O43318,HGNC:6859,ENSG00000135341,,ferrdb_suppressor,protein
411,Q7Z7M9,uniprot_id,GALNT5,Q7Z7M9,HGNC:4127,ENSG00000136542,,ferrdb_suppressor,protein
412,Q96T88,uniprot_id,UHRF1,Q96T88,HGNC:12556,ENSG00000276043,,ferrdb_suppressor,protein
413,P11473,uniprot_id,VDR,P11473,HGNC:12679,ENSG00000111424,,ferrdb_suppressor,protein
414,Q9NZH6,uniprot_id,IL37,Q9NZH6,HGNC:15563,ENSG00000125571,,ferrdb_suppressor,protein
415,Q69YN4,uniprot_id,VIRMA,Q69YN4,HGNC:24500,ENSG00000164944,,ferrdb_suppressor,protein
416,O14744,uniprot_id,PRMT5,O14744,HGNC:10894,ENSG00000100462,,ferrdb_suppressor,protein
417,Q9HCE5,uniprot_id,METTL14,Q9HCE5,HGNC:29330,ENSG00000145388,,ferrdb_suppressor,protein
418,P10145,uniprot_id,CXCL8,P10145,HGNC:6025,ENSG00000169429,,ferrdb_suppressor,protein
419,P15976,uniprot_id,GATA1,P15976,HGNC:4170,ENSG00000102145,,ferrdb_suppressor,protein
420,Q15109,uniprot_id,AGER,Q15109,HGNC:320,ENSG00000204305,,ferrdb_suppressor,protein
421,Q9NWZ5,uniprot_id,UCKL1,Q9NWZ5,HGNC:15938,ENSG00000198276,,ferrdb_suppressor,protein
422,O15379,uniprot_id,HDAC3,O15379,HGNC:4854,ENSG00000171720,,ferrdb_suppressor,protein
423,P09038,uniprot_id,FGF2,P09038,HGNC:3676,ENSG00000138685,,ferrdb_suppressor,protein
424,Q9Y2K6,uniprot_id,USP20,Q9Y2K6,HGNC:12619,ENSG00000136878,,ferrdb_suppressor,protein
425,Q6UUV7,uniprot_id,CRTC3,Q6UUV7,HGNC:26148,ENSG00000140577,,ferrdb_suppressor,protein
426,P05387,uniprot_id,RPLP2,P05387,HGNC:10377,ENSG00000177600,,ferrdb_suppressor,protein
427,P52926,uniprot_id,HMGA2,P52926,HGNC:5009,ENSG00000149948,,ferrdb_suppressor,protein
428,P04839,uniprot_id,CYBB,P04839,HGNC:2578,ENSG00000165168,,ferrdb_suppressor,protein
429,P08575,uniprot_id,PTPRC,P08575,HGNC:9666,ENSG00000081237,,ferrdb_suppressor,protein
430,Q14534,uniprot_id,SQLE,Q14534,HGNC:11279,ENSG00000104549,,ferrdb_suppressor,protein
431,Q8N0U8,uniprot_id,VKORC1L1,Q8N0U8,HGNC:21492,ENSG00000196715,,ferrdb_suppressor,protein
432,P23771,uniprot_id,GATA3,P23771,HGNC:4172,ENSG00000107485,,ferrdb_suppressor,protein
433,P45974,uniprot_id,USP5,P45974,HGNC:12628,ENSG00000111667,,ferrdb_suppressor,protein
434,P31749,uniprot_id,AKT1,P31749,HGNC:391,ENSG00000142208,,ferrdb_suppressor,protein
435,Q9NQZ5,uniprot_id,STARD7,Q9NQZ5,HGNC:18063,ENSG00000084090,,ferrdb_suppressor,protein
436,Q9H300,uniprot_id,PARL,Q9H300,HGNC:18253,ENSG00000175193,,ferrdb_suppressor,protein
437,Q9H1A3,uniprot_id,METTL9,Q9H1A3,HGNC:24586,ENSG00000197006,,ferrdb_suppressor,protein
438,Q9NYP7,uniprot_id,ELOVL5,Q9NYP7,HGNC:21308,ENSG00000012660,,ferrdb_suppressor,protein
439,P24592,uniprot_id,IGFBP6,P24592,HGNC:5475,ENSG00000167779,,ferrdb_suppressor,protein
440,Q9NQR1,uniprot_id,KMT5A,Q9NQR1,HGNC:29489,ENSG00000183955,,ferrdb_suppressor,protein
441,Q9UDY8,uniprot_id,MALT1,Q9UDY8,HGNC:6819,ENSG00000172175,,ferrdb_suppressor,protein
442,Q92597,uniprot_id,NDRG1,Q92597,HGNC:7679,ENSG00000104419,,ferrdb_suppressor,protein
443,Q9BWD1,uniprot_id,ACAT2,Q9BWD1,HGNC:94,ENSG00000120437,,ferrdb_suppressor,protein
444,Q00653,uniprot_id,NFKB2,Q00653,HGNC:7795,ENSG00000077150,,ferrdb_suppressor,protein
445,Q9UPY5,uniprot_id,SLC7A11,Q9UPY5,,ENSG00000151012,,ferrdb_suppressor,protein
446,Cystine,Symbol,Cystine,,,,,ferrdb_suppressor,compound
